rank,name,basename,genre,esrb_rating,platform,publisher,developer,global_sales,year,region,regional_sales
3231,Final Fantasy XIII-2,final-fantasy-xiii-2,Role-Playing,T,other,Square Enix,Square Enix,0.73,2012,japan,0.02
3231,Final Fantasy XIII-2,final-fantasy-xiii-2,Role-Playing,T,other,Square Enix,Square Enix,0.73,2012,other,0.06
3232,Classic NES Series: Donkey Kong,classic-nes-series-donkey-kong,Platform,unrated,other,Nintendo,Nintendo,0.73,2004,north america,0.4
3232,Classic NES Series: Donkey Kong,classic-nes-series-donkey-kong,Platform,unrated,other,Nintendo,Nintendo,0.73,2004,europe,0.15
3232,Classic NES Series: Donkey Kong,classic-nes-series-donkey-kong,Platform,unrated,other,Nintendo,Nintendo,0.73,2004,japan,0.17
3232,Classic NES Series: Donkey Kong,classic-nes-series-donkey-kong,Platform,unrated,other,Nintendo,Nintendo,0.73,2004,other,0.01
3251,Star Ocean: The Last Hope International,star-ocean-the-last-hope-international,Role-Playing,T,other,Square Enix,tri-Ace,0.73,2010,north america,0.28
3251,Star Ocean: The Last Hope International,star-ocean-the-last-hope-international,Role-Playing,T,other,Square Enix,tri-Ace,0.73,2010,europe,0.15
3251,Star Ocean: The Last Hope International,star-ocean-the-last-hope-international,Role-Playing,T,other,Square Enix,tri-Ace,0.73,2010,japan,0.22
3251,Star Ocean: The Last Hope International,star-ocean-the-last-hope-international,Role-Playing,T,other,Square Enix,tri-Ace,0.73,2010,other,0.07
3252,Katamari Damacy,katamari-damacy,Puzzle,E,other,Namco,Namco,0.73,2004,north america,0.47
3252,Katamari Damacy,katamari-damacy,Puzzle,E,other,Namco,Namco,0.73,2004,europe,0.02
3252,Katamari Damacy,katamari-damacy,Puzzle,E,other,Namco,Namco,0.73,2004,japan,0.17
3252,Katamari Damacy,katamari-damacy,Puzzle,E,other,Namco,Namco,0.73,2004,other,0.08
3257,Harvest Moon DS: Island of Happiness,harvest-moon-ds-island-of-happiness,Simulation,E,DS,Natsume,Marvelous Interactive,0.72,2008,north america,0.43
3257,Harvest Moon DS: Island of Happiness,harvest-moon-ds-island-of-happiness,Simulation,E,DS,Natsume,Marvelous Interactive,0.72,2008,europe,0.01
3257,Harvest Moon DS: Island of Happiness,harvest-moon-ds-island-of-happiness,Simulation,E,DS,Natsume,Marvelous Interactive,0.72,2008,japan,0.25
3257,Harvest Moon DS: Island of Happiness,harvest-moon-ds-island-of-happiness,Simulation,E,DS,Natsume,Marvelous Interactive,0.72,2008,other,0.04
3264,Monster Hunter Generations Ultimate,monster-hunter-generations-ultimate,Action,T,other,Capcom,Capcom,0.72,2018,north america,0.27
3264,Monster Hunter Generations Ultimate,monster-hunter-generations-ultimate,Action,T,other,Capcom,Capcom,0.72,2018,europe,0.14
3264,Monster Hunter Generations Ultimate,monster-hunter-generations-ultimate,Action,T,other,Capcom,Capcom,0.72,2018,japan,0.27
3264,Monster Hunter Generations Ultimate,monster-hunter-generations-ultimate,Action,T,other,Capcom,Capcom,0.72,2018,other,0.04
3270,NBA Live 08,nba-live-08,Sports,E,other,Electronic Arts,EA Canada,0.72,2007,north america,0.59
3270,NBA Live 08,nba-live-08,Sports,E,other,Electronic Arts,EA Canada,0.72,2007,europe,0.02
3270,NBA Live 08,nba-live-08,Sports,E,other,Electronic Arts,EA Canada,0.72,2007,japan,0.01
3270,NBA Live 08,nba-live-08,Sports,E,other,Electronic Arts,EA Canada,0.72,2007,other,0.1
3278,Kirby: Canvas Curse,kirby-canvas-curse,Platform,E,DS,Nintendo,HAL Laboratory,0.72,2005,north america,0.36
3278,Kirby: Canvas Curse,kirby-canvas-curse,Platform,E,DS,Nintendo,HAL Laboratory,0.72,2005,europe,0
3278,Kirby: Canvas Curse,kirby-canvas-curse,Platform,E,DS,Nintendo,HAL Laboratory,0.72,2005,japan,0.32
3278,Kirby: Canvas Curse,kirby-canvas-curse,Platform,E,DS,Nintendo,HAL Laboratory,0.72,2005,other,0.03
3284,NBA Live 09,nba-live-09,Sports,E,other,Electronic Arts,EA Canada,0.72,2008,north america,0.51
3284,NBA Live 09,nba-live-09,Sports,E,other,Electronic Arts,EA Canada,0.72,2008,europe,0.14
3284,NBA Live 09,nba-live-09,Sports,E,other,Electronic Arts,EA Canada,0.72,2008,japan,0
3284,NBA Live 09,nba-live-09,Sports,E,other,Electronic Arts,EA Canada,0.72,2008,other,0.07
3285,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.72,2014,north america,0.28
3285,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.72,2014,europe,0.33
3285,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.72,2014,japan,0.05
3285,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.72,2014,other,0.05
3287,Blur,blur,Racing,E10,other,Activision,Bizarre Creations,0.72,2010,north america,0.22
3287,Blur,blur,Racing,E10,other,Activision,Bizarre Creations,0.72,2010,europe,0.37
3287,Blur,blur,Racing,E10,other,Activision,Bizarre Creations,0.72,2010,japan,0.02
3287,Blur,blur,Racing,E10,other,Activision,Bizarre Creations,0.72,2010,other,0.12
3291,Mobile Suit Gundam: Encounters in Space,mobile-suit-gundam-encounters-in-space,Simulation,T,other,Bandai,Bandai,0.72,2003,north america,0.05
3291,Mobile Suit Gundam: Encounters in Space,mobile-suit-gundam-encounters-in-space,Simulation,T,other,Bandai,Bandai,0.72,2003,europe,0.04
3291,Mobile Suit Gundam: Encounters in Space,mobile-suit-gundam-encounters-in-space,Simulation,T,other,Bandai,Bandai,0.72,2003,japan,0.61
3291,Mobile Suit Gundam: Encounters in Space,mobile-suit-gundam-encounters-in-space,Simulation,T,other,Bandai,Bandai,0.72,2003,other,0.01
3293,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters Birmingham,0.72,2011,north america,0.11
3293,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters Birmingham,0.72,2011,europe,0.5
3293,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters Birmingham,0.72,2011,japan,0.01
3293,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters Birmingham,0.72,2011,other,0.09
3296,Deus Ex: Mankind Divided,deus-ex-mankind-divided,Role-Playing,M,other,Square Enix,Eidos Montreal,0.72,2016,north america,0.25
3296,Deus Ex: Mankind Divided,deus-ex-mankind-divided,Role-Playing,M,other,Square Enix,Eidos Montreal,0.72,2016,europe,0.34
3296,Deus Ex: Mankind Divided,deus-ex-mankind-divided,Role-Playing,M,other,Square Enix,Eidos Montreal,0.72,2016,japan,0.01
3296,Deus Ex: Mankind Divided,deus-ex-mankind-divided,Role-Playing,M,other,Square Enix,Eidos Montreal,0.72,2016,other,0.12
3300,Skate,skate,Sports,T,other,Electronic Arts,EA Black Box,0.71,2007,north america,0.62
3300,Skate,skate,Sports,T,other,Electronic Arts,EA Black Box,0.71,2007,europe,0.03
3300,Skate,skate,Sports,T,other,Electronic Arts,EA Black Box,0.71,2007,japan,0
3300,Skate,skate,Sports,T,other,Electronic Arts,EA Black Box,0.71,2007,other,0.06
3302,DiRT 3,dirt-3,Racing,T,other,Codemasters,Codemasters,0.71,2011,north america,0.23
3302,DiRT 3,dirt-3,Racing,T,other,Codemasters,Codemasters,0.71,2011,europe,0.4
3302,DiRT 3,dirt-3,Racing,T,other,Codemasters,Codemasters,0.71,2011,japan,0.01
3302,DiRT 3,dirt-3,Racing,T,other,Codemasters,Codemasters,0.71,2011,other,0.07
3306,Resident Evil: Survivor,resident-evil-survivor,Shooter,M,other,Capcom,Capcom Production Studio 2,0.71,2000,north america,0.23
3306,Resident Evil: Survivor,resident-evil-survivor,Shooter,M,other,Capcom,Capcom Production Studio 2,0.71,2000,europe,0.15
3306,Resident Evil: Survivor,resident-evil-survivor,Shooter,M,other,Capcom,Capcom Production Studio 2,0.71,2000,japan,0.29
3306,Resident Evil: Survivor,resident-evil-survivor,Shooter,M,other,Capcom,Capcom Production Studio 2,0.71,2000,other,0.05
3308,Astro Bot Rescue Mission,astro-bot-rescue-mission,Platform,E10,other,Sony Interactive Entertainment,SIE Japan Studio,0.71,2018,north america,0.22
3308,Astro Bot Rescue Mission,astro-bot-rescue-mission,Platform,E10,other,Sony Interactive Entertainment,SIE Japan Studio,0.71,2018,europe,0.36
3308,Astro Bot Rescue Mission,astro-bot-rescue-mission,Platform,E10,other,Sony Interactive Entertainment,SIE Japan Studio,0.71,2018,japan,0.02
3308,Astro Bot Rescue Mission,astro-bot-rescue-mission,Platform,E10,other,Sony Interactive Entertainment,SIE Japan Studio,0.71,2018,other,0.11
3310,SoulCalibur VI,soulcalibur-vi,Fighting,T,other,Bandai Namco Games,Project Soul,0.71,2018,north america,0.44
3310,SoulCalibur VI,soulcalibur-vi,Fighting,T,other,Bandai Namco Games,Project Soul,0.71,2018,europe,0.11
3310,SoulCalibur VI,soulcalibur-vi,Fighting,T,other,Bandai Namco Games,Project Soul,0.71,2018,japan,0.04
3310,SoulCalibur VI,soulcalibur-vi,Fighting,T,other,Bandai Namco Games,Project Soul,0.71,2018,other,0.12
3316,Yu-Gi-Oh! The Falsebound Kingdom,yu-gi-oh-the-falsebound-kingdom,Strategy,E,other,Konami,Konami,0.71,2003,north america,0.49
3316,Yu-Gi-Oh! The Falsebound Kingdom,yu-gi-oh-the-falsebound-kingdom,Strategy,E,other,Konami,Konami,0.71,2003,europe,0.13
3316,Yu-Gi-Oh! The Falsebound Kingdom,yu-gi-oh-the-falsebound-kingdom,Strategy,E,other,Konami,Konami,0.71,2003,japan,0.07
3316,Yu-Gi-Oh! The Falsebound Kingdom,yu-gi-oh-the-falsebound-kingdom,Strategy,E,other,Konami,Konami,0.71,2003,other,0.02
3317,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.71,2014,north america,0.26
3317,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.71,2014,europe,0.32
3317,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.71,2014,japan,0.01
3317,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,other,Warner Bros. Interactive Entertainment,TT Fusion,0.71,2014,other,0.11
3322,Blast Corps,blast-corps,Action,E,other,Nintendo,Rare Ltd.,0.71,1997,north america,0.39
3322,Blast Corps,blast-corps,Action,E,other,Nintendo,Rare Ltd.,0.71,1997,europe,0.09
3322,Blast Corps,blast-corps,Action,E,other,Nintendo,Rare Ltd.,0.71,1997,japan,0.17
3322,Blast Corps,blast-corps,Action,E,other,Nintendo,Rare Ltd.,0.71,1997,other,0.06
3327,Monster Hunter 3 Ultimate,monster-hunter-3-ultimate,Role-Playing,unrated,other,Capcom,Capcom,0.71,2013,north america,0.24
3327,Monster Hunter 3 Ultimate,monster-hunter-3-ultimate,Role-Playing,unrated,other,Capcom,Capcom,0.71,2013,europe,0.2
3327,Monster Hunter 3 Ultimate,monster-hunter-3-ultimate,Role-Playing,unrated,other,Capcom,Capcom,0.71,2013,japan,0.22
3327,Monster Hunter 3 Ultimate,monster-hunter-3-ultimate,Role-Playing,unrated,other,Capcom,Capcom,0.71,2013,other,0.04
3328,"WarioWare, Inc.: Mega Party Game$","inc. mega party game""",Puzzle,E,other,Nintendo,Nintendo R&D1,0.71,2004,north america,0.2
3328,"WarioWare, Inc.: Mega Party Game$","inc. mega party game""",Puzzle,E,other,Nintendo,Nintendo R&D1,0.71,2004,europe,0.05
3328,"WarioWare, Inc.: Mega Party Game$","inc. mega party game""",Puzzle,E,other,Nintendo,Nintendo R&D1,0.71,2004,japan,0.44
3328,"WarioWare, Inc.: Mega Party Game$","inc. mega party game""",Puzzle,E,other,Nintendo,Nintendo R&D1,0.71,2004,other,0.02
3330,SSX,ssx,Sports,E,other,EA Sports,EA Canada,0.71,2012,north america,0.38
3330,SSX,ssx,Sports,E,other,EA Sports,EA Canada,0.71,2012,europe,0.26
3330,SSX,ssx,Sports,E,other,EA Sports,EA Canada,0.71,2012,japan,0
3330,SSX,ssx,Sports,E,other,EA Sports,EA Canada,0.71,2012,other,0.06
3331,Battle Arena Toshinden 2,battle-arena-toshinden-2,Fighting,T,other,Playmates,Tamsoft,0.71,1996,north america,0.15
3331,Battle Arena Toshinden 2,battle-arena-toshinden-2,Fighting,T,other,Playmates,Tamsoft,0.71,1996,europe,0.1
3331,Battle Arena Toshinden 2,battle-arena-toshinden-2,Fighting,T,other,Playmates,Tamsoft,0.71,1996,japan,0.41
3331,Battle Arena Toshinden 2,battle-arena-toshinden-2,Fighting,T,other,Playmates,Tamsoft,0.71,1996,other,0.05
3332,Dynasty Warriors 6,dynasty-warriors-6,Action,T,other,KOEI,Omega Force,0.71,2008,north america,0.18
3332,Dynasty Warriors 6,dynasty-warriors-6,Action,T,other,KOEI,Omega Force,0.71,2008,europe,0.07
3332,Dynasty Warriors 6,dynasty-warriors-6,Action,T,other,KOEI,Omega Force,0.71,2008,japan,0.41
3332,Dynasty Warriors 6,dynasty-warriors-6,Action,T,other,KOEI,Omega Force,0.71,2008,other,0.04
3337,Catherine,catherine,Puzzle,M,other,Atlus,Atlus,0.71,2011,north america,0.3
3337,Catherine,catherine,Puzzle,M,other,Atlus,Atlus,0.71,2011,europe,0.15
3337,Catherine,catherine,Puzzle,M,other,Atlus,Atlus,0.71,2011,japan,0.2
3337,Catherine,catherine,Puzzle,M,other,Atlus,Atlus,0.71,2011,other,0.06
3340,Plants vs Zombies: Garden Warfare,plants-vs-zombies-garden-warfare,Shooter,E10,other,Electronic Arts,PopCap Games,0.71,2014,north america,0.39
3340,Plants vs Zombies: Garden Warfare,plants-vs-zombies-garden-warfare,Shooter,E10,other,Electronic Arts,PopCap Games,0.71,2014,europe,0.25
3340,Plants vs Zombies: Garden Warfare,plants-vs-zombies-garden-warfare,Shooter,E10,other,Electronic Arts,PopCap Games,0.71,2014,japan,0
3340,Plants vs Zombies: Garden Warfare,plants-vs-zombies-garden-warfare,Shooter,E10,other,Electronic Arts,PopCap Games,0.71,2014,other,0.06
3341,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,dragon-quest-swords-the-masked-queen-and-the-tower-of-mirrors,Role-Playing,T,other,Square Enix,Genius Sonority Inc./Eighting,0.71,2008,north america,0.18
3341,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,dragon-quest-swords-the-masked-queen-and-the-tower-of-mirrors,Role-Playing,T,other,Square Enix,Genius Sonority Inc./Eighting,0.71,2008,europe,0.01
3341,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,dragon-quest-swords-the-masked-queen-and-the-tower-of-mirrors,Role-Playing,T,other,Square Enix,Genius Sonority Inc./Eighting,0.71,2008,japan,0.5
3341,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,dragon-quest-swords-the-masked-queen-and-the-tower-of-mirrors,Role-Playing,T,other,Square Enix,Genius Sonority Inc./Eighting,0.71,2008,other,0.02
3348,Ace Attorney Investigations: Miles Edgeworth,ace-attorney-investigations-miles-edgeworth,Adventure,T,DS,Capcom,Capcom,0.7,2010,north america,0.23
3348,Ace Attorney Investigations: Miles Edgeworth,ace-attorney-investigations-miles-edgeworth,Adventure,T,DS,Capcom,Capcom,0.7,2010,europe,0.14
3348,Ace Attorney Investigations: Miles Edgeworth,ace-attorney-investigations-miles-edgeworth,Adventure,T,DS,Capcom,Capcom,0.7,2010,japan,0.3
3348,Ace Attorney Investigations: Miles Edgeworth,ace-attorney-investigations-miles-edgeworth,Adventure,T,DS,Capcom,Capcom,0.7,2010,other,0.04
3362,Infinite Undiscovery,infinite-undiscovery,Role-Playing,T,other,Square Enix,tri-Ace,0.7,2008,north america,0.34
3362,Infinite Undiscovery,infinite-undiscovery,Role-Playing,T,other,Square Enix,tri-Ace,0.7,2008,europe,0.18
3362,Infinite Undiscovery,infinite-undiscovery,Role-Playing,T,other,Square Enix,tri-Ace,0.7,2008,japan,0.12
3362,Infinite Undiscovery,infinite-undiscovery,Role-Playing,T,other,Square Enix,tri-Ace,0.7,2008,other,0.06
3366,Mario & Sonic at the Rio 2016 Olympic Games,mario-amp-sonic-at-the-rio-2016-olympic-games,Sports,E10,other,Nintendo,Arzest,0.7,2016,north america,0.1
3366,Mario & Sonic at the Rio 2016 Olympic Games,mario-amp-sonic-at-the-rio-2016-olympic-games,Sports,E10,other,Nintendo,Arzest,0.7,2016,europe,0.29
3366,Mario & Sonic at the Rio 2016 Olympic Games,mario-amp-sonic-at-the-rio-2016-olympic-games,Sports,E10,other,Nintendo,Arzest,0.7,2016,japan,0.28
3366,Mario & Sonic at the Rio 2016 Olympic Games,mario-amp-sonic-at-the-rio-2016-olympic-games,Sports,E10,other,Nintendo,Arzest,0.7,2016,other,0.03
3370,Chocobo's Dungeon 2,chocobos-dungeon-2,Role-Playing,E,other,Square EA,SquareSoft,0.7,1999,north america,0.04
3370,Chocobo's Dungeon 2,chocobos-dungeon-2,Role-Playing,E,other,Square EA,SquareSoft,0.7,1999,europe,0.03
3370,Chocobo's Dungeon 2,chocobos-dungeon-2,Role-Playing,E,other,Square EA,SquareSoft,0.7,1999,japan,0.58
3370,Chocobo's Dungeon 2,chocobos-dungeon-2,Role-Playing,E,other,Square EA,SquareSoft,0.7,1999,other,0.05
3374,Marvel vs. Capcom: Infinite,marvel-vs-capcom-infinite,Fighting,T,other,Capcom,Capcom,0.7,2017,north america,0.36
3374,Marvel vs. Capcom: Infinite,marvel-vs-capcom-infinite,Fighting,T,other,Capcom,Capcom,0.7,2017,europe,0.19
3374,Marvel vs. Capcom: Infinite,marvel-vs-capcom-infinite,Fighting,T,other,Capcom,Capcom,0.7,2017,japan,0.04
3374,Marvel vs. Capcom: Infinite,marvel-vs-capcom-infinite,Fighting,T,other,Capcom,Capcom,0.7,2017,other,0.11
3375,Ape Escape: On the Loose,ape-escape-on-the-loose,Platform,E,other,Sony Computer Entertainment,SIMS,0.7,2005,north america,0.52
3375,Ape Escape: On the Loose,ape-escape-on-the-loose,Platform,E,other,Sony Computer Entertainment,SIMS,0.7,2005,europe,0.01
3375,Ape Escape: On the Loose,ape-escape-on-the-loose,Platform,E,other,Sony Computer Entertainment,SIMS,0.7,2005,japan,0.12
3375,Ape Escape: On the Loose,ape-escape-on-the-loose,Platform,E,other,Sony Computer Entertainment,SIMS,0.7,2005,other,0.05
3379,James Bond 007: Blood Stone,james-bond-007-blood-stone,Action,T,other,Activision,Bizarre Creations,0.7,2010,north america,0.18
3379,James Bond 007: Blood Stone,james-bond-007-blood-stone,Action,T,other,Activision,Bizarre Creations,0.7,2010,europe,0.37
3379,James Bond 007: Blood Stone,james-bond-007-blood-stone,Action,T,other,Activision,Bizarre Creations,0.7,2010,japan,0.02
3379,James Bond 007: Blood Stone,james-bond-007-blood-stone,Action,T,other,Activision,Bizarre Creations,0.7,2010,other,0.12
3384,Mobile Suit Gundam: Journey to Jaburo,mobile-suit-gundam-journey-to-jaburo,Simulation,T,other,Bandai,Bandai,0.7,2001,north america,0.16
3384,Mobile Suit Gundam: Journey to Jaburo,mobile-suit-gundam-journey-to-jaburo,Simulation,T,other,Bandai,Bandai,0.7,2001,europe,0.13
3384,Mobile Suit Gundam: Journey to Jaburo,mobile-suit-gundam-journey-to-jaburo,Simulation,T,other,Bandai,Bandai,0.7,2001,japan,0.36
3384,Mobile Suit Gundam: Journey to Jaburo,mobile-suit-gundam-journey-to-jaburo,Simulation,T,other,Bandai,Bandai,0.7,2001,other,0.04
3386,Monster Hunter Stories,monster-hunter-stories,Role-Playing,E10,other,Capcom,Marvelous,0.7,2017,north america,0.14
3386,Monster Hunter Stories,monster-hunter-stories,Role-Playing,E10,other,Capcom,Marvelous,0.7,2017,europe,0.15
3386,Monster Hunter Stories,monster-hunter-stories,Role-Playing,E10,other,Capcom,Marvelous,0.7,2017,japan,0.39
3386,Monster Hunter Stories,monster-hunter-stories,Role-Playing,E10,other,Capcom,Marvelous,0.7,2017,other,0.03
3389,Driver: San Francisco,driver-san-francisco,Racing,T,other,Ubisoft,Ubisoft Reflections,0.7,2011,north america,0.25
3389,Driver: San Francisco,driver-san-francisco,Racing,T,other,Ubisoft,Ubisoft Reflections,0.7,2011,europe,0.37
3389,Driver: San Francisco,driver-san-francisco,Racing,T,other,Ubisoft,Ubisoft Reflections,0.7,2011,japan,0
3389,Driver: San Francisco,driver-san-francisco,Racing,T,other,Ubisoft,Ubisoft Reflections,0.7,2011,other,0.07
3390,Classic NES Series: Zelda II: The Adventure of Link,classic-nes-series-zelda-ii-the-adventure-of-link,Adventure,E,other,Nintendo,Nintendo EAD,0.7,2004,north america,0.37
3390,Classic NES Series: Zelda II: The Adventure of Link,classic-nes-series-zelda-ii-the-adventure-of-link,Adventure,E,other,Nintendo,Nintendo EAD,0.7,2004,europe,0.14
3390,Classic NES Series: Zelda II: The Adventure of Link,classic-nes-series-zelda-ii-the-adventure-of-link,Adventure,E,other,Nintendo,Nintendo EAD,0.7,2004,japan,0.17
3390,Classic NES Series: Zelda II: The Adventure of Link,classic-nes-series-zelda-ii-the-adventure-of-link,Adventure,E,other,Nintendo,Nintendo EAD,0.7,2004,other,0.01
3397,Metal Gear Solid: Portable Ops Plus,metal-gear-solid-portable-ops-plus,Action,T,other,Konami,Kojima Productions,0.69,2007,north america,0.26
3397,Metal Gear Solid: Portable Ops Plus,metal-gear-solid-portable-ops-plus,Action,T,other,Konami,Kojima Productions,0.69,2007,europe,0.01
3397,Metal Gear Solid: Portable Ops Plus,metal-gear-solid-portable-ops-plus,Action,T,other,Konami,Kojima Productions,0.69,2007,japan,0.26
